0x41aa80,0x28e837c85a80
0x419cad,0xa213233bd80
0x418f51,0xa2132339f80
0x4194e7,0xa213233ebc0
0x4197b6,0xa2132356400
0x419615,0xa213233dc40
0x418c8a,0xca1740e20180
0x418bb8,0xda4ccb7d1c40
0x41931b,0xa21323498c0
0x418b09,0xca1740e11c40
0x418c5a,0xda4ccb7cdfc0
0x418c31,0xca1740e210c0
0x419cad,0xa213233bf40
0x4194e7,0xa213233ed40
0x418f51,0xa2132360180
0x418c31,0xca1740e21180
0x419a83,0xa2132341c40
0x418c5a,0xda4ccb7d9100
0x418bb8,0xda4ccb7d1e00
0x419632,0xa21323610c0
0x418b09,0xca1740e11e00
0x418b5f,0xda4ccb7d3d00
0x418b77,0xca1740e10f80
0x419da5,0xa2132340d40
0x41901e,0xa213235c500
0x418f3a,0xa2132363100
0x4197b6,0xa2132356740
0x419632,0xa2132361180
0x41aece,0xda4ccb7d0f80
0x41b5d1,0xda4ccb7d6400
0x419981,0xa2132348b80
0x419247,0xa2132350980
0x41abc4,0xda4ccb7d2e80
0x41abc4,0xda4ccb7d2ec0
0x418b77,0xca1740e23100
0x418ab4,0xca1740e12e80
0x4194e7,0xa2132365100
0x418ab4,0xca1740e12ec0
0x418bf2,0xca1740e223c0
0x419cad,0xa21323623c0
0x41a717,0xda4ccb7d4f88
0x41a249,0xa2132351c40
0x41b5d1,0xda4ccb7d6740
0x4194e7,0xa2132365300
0x41b181,0xda4ccb7da4c0
0x418ab4,0xca1740e25100
0x418c8a,0xca1740e208c0
0x419da5,0xa2132367200
0x418e42,0xa2132366380
0x4197b6,0xa2132356c00
0x418ac7,0xda4ccb7e10c0
0x419da5,0xa2132367280
0x41a249,0xa2132351e00
0x418c8a,0xca1740e20980
0x41a73b,0xda4ccb7e0180
0x418ac7,0xda4ccb7e1180
0x41aece,0xda4ccb7dc500
0x418f51,0xa21323608c0
0x418bf2,0xca1740e22740
0x419cad,0xa2132362740
0x418ab4,0xca1740e25300
0x419247,0xa2132350f80
0x418e42,0xa2132366580
0x418f51,0xa2132360980
0x55146b,0xa2132371340
0x55146b,0xa2132371380
0x414458,0x534177be5300
0x4145be,0xa213236d780
0x414540,0xda4ccb7e3100
0x414579,0x534177be6380
0x4144cd,0x8ad3301c10c0
0x41447b,0x534177be2740
0x4144cd,0x8ad3301c1180
0x551432,0xda4ccb7e23c0
0x4144e0,0x534177be08c0
0x414595,0xa2132376400
0x4144a9,0xda4ccb7e5100
0x4144e0,0x534177be0980
0x414579,0x534177be6580
0x414458,0x534177be5700
0x41450f,0xa21323698c8
0x414428,0x534177be47c0
0x41448e,0x534177bd8fc0
0x41452d,0x534177bdebc0
0x414588,0x534177bddc40
0x414440,0x534177bd9f80
0x4145b3,0x534177bdbd80
0x4144a9,0xda4ccb7e5300
0x414595,0xa2132376740
0x41452d,0x534177bded40
0x551432,0xda4ccb7e2740
0x55146b,0xa2132371c40
0x4144f1,0x534177be1c40
0x4145b3,0x534177bdbf40
0x414458,0x534177be5a80
0x4144e0,0x534177be0d40
0x414440,0xda4ccb7e7200
0x41448e,0xda4ccb7e6380
0x414440,0xda4ccb7e7280
0x4145be,0xa213236dfc0
0x414508,0xda4ccb7e47c0
0x414468,0x8ad3301cc1c0
0x4144a9,0xda4ccb7e5700
0x41448e,0xda4ccb7e6580
0x55146b,0xa2132371e00
0x41452d,0xda4ccb7ec1c0
0x414595,0xa2132376c00
0x414588,0xda4ccb7eb380
0x4144a9,0xda4ccb7e5a80
0x4144cd,0x8ad3301c1c40
0x414468,0x8ad3301cc640
0x41455c,0x8ad3301c98c0
0x414588,0xda4ccb7eb540
0x414458,0xda4ccb7f31c0
0x4144b6,0xda4ccb7f1340
0x414579,0xda4ccb7f5100
0x4144b6,0xda4ccb7f1380
0x41452d,0xda4ccb7ec640
0x414440,0xda4ccb7e7a00
0x414595,0x8ad3301d5100
0x414579,0xda4ccb7f5240
0x4145b3,0xda4ccb7e98c0
0x41450f,0x8ad3301d25c8
0x4145be,0x8ad3301ce800
0x414551,0xda4ccb7ed780
0x414595,0x8ad3301d5240
0x414428,0xda4ccb7f25c0
0x414440,0xda4ccb7e7c40
0x414458,0xda4ccb7f3540
0x4144e0,0xda4ccb7ee800
0x414440,0xda4ccb7e7cc0
0x4145a2,0xda4ccb7e8b80
0x414540,0xda4ccb7f6400
0x41447b,0xda4ccb7f0980
0x414468,0x8ad3301ccd80
0x41448e,0xda4ccb7f9100
0x414588,0xda4ccb7ebc80
0x551432,0xda4ccb7f4700
0x55146b,0x8ad3301d0980
0x41455c,0x8ad3301e3100
0x41452d,0xda4ccb7ecd80
0x414540,0xda4ccb7f6740
0x4144b6,0xda4ccb7f1c40
0x55146b,0x8ad3301d0f80
0x414551,0xda4ccb7edfc0
0x41450f,0x8ad3301d2e88
0x414458,0xda4ccb7f3d00
0x4144b6,0xda4ccb7f1e00
0x41450f,0x8ad3301d2ec8
0x414440,0xda4ccb7fa4c0
0x414428,0xda4ccb7f2e80
0x41447b,0xda4ccb7f0f80
0x414468,0x8ad3301e6380
0x414428,0xda4ccb7f2ec0
0x4144e0,0xda4ccb8010c0
0x414551,0xda4ccb800180
0x414540,0xda4ccb7f6c00
0x4144e0,0xda4ccb801180
0x4144a9,0xda4ccb7f8980
0x41447b,0xda4ccb803100
0x4145b3,0xda4ccb7fc500
0x414468,0x8ad3301e6580
0x551432,0xda4ccb7f4f80
0x414428,0xda4ccb805100
0x414588,0xda4ccb7fe500
0x4144f1,0xda4ccb8023c0
0x41450f,0x8ad3301eb388
0x4144cd,0x8ad3301dbd80
0x414428,0xda4ccb805300
0x414458,0xda4ccb806380
0x41450f,0x8ad3301eb548
0x4144cd,0x8ad3301dbf40
0x551432,0xda4ccb807200
0x551432,0xda4ccb807280
0x4144f1,0xda4ccb802740
0x414458,0xda4ccb806580
0x4144cd,0x8ad3301f5100
0x4144a9,0xda4ccb7f8fc0
0x414551,0xda4ccb8008c0
0x414428,0xda4ccb805700
0x414551,0xda4ccb800980
0x4144b6,0xda4ccb8047c0
0x4144cd,0x8ad3301f5240
0x41448e,0xda4ccb7f9f80
0x414568,0xda4ccb7fdc40
0x414588,0xda4ccb7febc0
0x4145be,0x8ad3301e8b80
0x55146b,0x8ad3301ed780
0x4145a2,0xda4ccb7fbd80
0x41448e,0xda4ccb80c1c0
0x414588,0xda4ccb7fed40
0x4144a9,0xda4ccb80b380
0x4144e0,0xda4ccb801c40
0x4145a2,0xda4ccb7fbf40
0x414428,0xda4ccb805a80
0x414551,0xda4ccb800d40
0x41450f,0x8ad3301ebc88
0x4144a9,0xda4ccb80b540
0x551432,0xda4ccb807a00
0x551432,0xda4ccb807c40
0x414540,0xda4ccb8098c0
0x414468,0x8ad330200180
0x414579,0xda4ccb808b80
0x41455c,0x8ad3301fe500
0x41448e,0xda4ccb80c640
0x414551,0xda4ccb8131c0
0x4144f1,0xda4ccb815100
0x414588,0xda4ccb811340
0x551432,0xda4ccb807cc0
0x41450f,0x8ad330205108
0x55146b,0x8ad3301edfc0
0x414588,0xda4ccb811380
0x4145be,0x8ad3302023c0
0x4144f1,0xda4ccb815240
0x414428,0xda4ccb819100
0x414440,0xda4ccb80d780
0x41450f,0x8ad330205308
0x41452d,0xda4ccb8125c0
0x414551,0xda4ccb813540
0x41447b,0xda4ccb816400
0x4144a9,0xda4ccb80bc80
0x4145a2,0xda4ccb80e800
0x55146b,0x8ad330206380
0x55146b,0x8ad330206580
0x414468,0x8ad3302008c0
0x4145be,0x8ad330202740
0x414468,0x8ad330200980
0x41455c,0x8ad3301febc0
0x4144e0,0xda4ccb814700
0x414458,0xda4ccb81a4c0
0x414568,0xda4ccb810980
0x41448e,0xda4ccb80cd80
0x41450f,0x8ad330205708
0x41455c,0x8ad3301fed40
0x41447b,0xda4ccb816740
0x414468,0x8ad330200d40
0x414540,0xda4ccb81c500
0x414588,0xda4ccb811c40
0x414440,0xda4ccb80dfc0
0x41450f,0x8ad330205a88
0x414551,0xda4ccb813d00
0x414588,0xda4ccb811e00
0x414440,0xda4ccb820180
0x41447b,0xda4ccb816c00
0x551432,0xda4ccb818980
0x4144a9,0xda4ccb81e500
0x414568,0xda4ccb810f80
0x41452d,0xda4ccb812e80
0x414595,0x8ad3302098c0
0x41452d,0xda4ccb812ec0
0x4145a2,0xda4ccb8210c0
0x414468,0x8ad330219100
0x4145a2,0xda4ccb821180
0x414568,0xda4ccb823100
0x4144e0,0xda4ccb814f80
0x41452d,0xda4ccb825100
0x55146b,0x8ad330220180
0x4145b3,0xda4ccb8223c0
0x414428,0xda4ccb819f80
0x414579,0xda4ccb81bd80
0x4144e0,0xda4ccb827200
0x41452d,0xda4ccb825300
0x4144e0,0xda4ccb827280
0x414551,0xda4ccb826380
0x414508,0xda4ccb81dc40
0x414579,0xda4ccb81bf40
0x4145be,0x8ad33021c500
0x4144a9,0xda4ccb81ebc0
0x414440,0xda4ccb8208c0
0x414458,0xda4ccb82c1c0
0x551432,0xda4ccb818fc0
0x4145b3,0xda4ccb822740
0x414440,0xda4ccb820980
0x414551,0xda4ccb826580
0x414428,0xda4ccb82b380
0x4144a9,0xda4ccb81ed40
0x414595,0x8ad330223100
0x41452d,0xda4ccb825700
0x414588,0xda4ccb8247c0
0x414428,0xda4ccb82b540
0x55146b,0x8ad3302208c0
0x414440,0xda4ccb820d40
0x414458,0xda4ccb82c640
0x4145a2,0xda4ccb821c40
0x41452d,0xda4ccb825a80
0x41447b,0xda4ccb8298c0
0x4144e0,0xda4ccb827a00
0x414579,0xda4ccb82d780
0x4144a9,0xda4ccb831340
0x4144a9,0xda4ccb831380
0x4144f1,0xda4ccb828b80
0x551432,0xda4ccb82e800
0x55146b,0x8ad330220980
0x4144e0,0xda4ccb827c40
0x4144e0,0xda4ccb827cc0
0x414468,0x8ad330219f80
0x414440,0xda4ccb8331c0
0x41455c,0x8ad330231340
0x414428,0xda4ccb82bc80
0x41455c,0x8ad330231380
0x4145b3,0xda4ccb835100
0x41448e,0xda4ccb8325c0
0x4145b3,0xda4ccb835240
0x55146b,0x8ad330220d40
0x414458,0xda4ccb82cd80
0x414508,0xda4ccb830980
0x414551,0xda4ccb839100
0x414440,0xda4ccb833540
0x414568,0xda4ccb836400
0x4144cd,0x8ad330228b80
0x4145be,0x8ad330236400
0x551432,0xda4ccb840180
0x414579,0xda4ccb82dfc0
0x4145a2,0xda4ccb834700
0x414468,0x8ad330234700
0x4144a9,0xda4ccb831c40
0x414579,0xda4ccb8410c0
0x4144e0,0xda4ccb83a4c0
0x414568,0xda4ccb836740
0x414579,0xda4ccb841180
0x41450f,0x8ad33023a4c8
0x41447b,0xda4ccb83c500
0x4145be,0x8ad330236740
0x4144a9,0xda4ccb831e00
0x414508,0xda4ccb830f80
0x414428,0xda4ccb83e500
0x41455c,0x8ad330231c40
0x414508,0xda4ccb843100
0x414440,0xda4ccb833d00
0x41448e,0xda4ccb832e80
0x41452d,0xda4ccb838980
0x41448e,0xda4ccb832ec0
0x4144cd,0xa1abd7fd31c0
0x41455c,0x8ad330231e00
0x414540,0xda4ccb8423c0
0x414568,0xda4ccb836c00
0x4145be,0x8ad330236c00
0x41448e,0xda4ccb845100
0x551432,0xda4ccb8408c0
0x55146b,0x8ad330238980
0x4144cd,0xa1abd7fd3540
0x4145a2,0xda4ccb834f80
0x414468,0x8ad330234f80
0x414540,0xda4ccb842740
0x41448e,0xda4ccb845300
0x414428,0xda4ccb83ebc0
0x4144b6,0xda4ccb83dc40
0x4144f1,0xda4ccb83bd80
0x41452d,0xda4ccb838fc0
0x551432,0xda4ccb840980
0x4145a2,0xda4ccb847200
0x414440,0xda4ccb846380
0x414551,0xda4ccb839f80
0x414428,0xda4ccb83ed40
0x4145a2,0xda4ccb847280
0x4144f1,0xda4ccb83bf40
0x4144a9,0xda4ccb8447c0
0x414579,0xda4ccb841c40
0x4145be,0xa1abd7fe0180
0x414440,0xda4ccb846580
0x41448e,0xda4ccb845700
0x414595,0x8ad33023dc40
0x414551,0xda4ccb84c1c0
0x41450f,0xa1abd7fe3108
0x414468,0xa1abd7fde500
0x41452d,0xda4ccb84b380
0x551432,0xda4ccb840d40
0x55146b,0x8ad330238fc0
0x55146b,0xa1abd7fe5100
0x55146b,0xa1abd7fe5300
0x4144cd,0xa1abd7fd3d00
0x41452d,0xda4ccb84b540
0x41448e,0xda4ccb845a80
0x414428,0xda4ccb851340
0x414428,0xda4ccb851380
0x414551,0xda4ccb84c640
0x551432,0xda4ccb8531c0
0x55146b,0xa1abd7fe5700
0x414540,0xda4ccb855100
0x414568,0xda4ccb8498c0
0x414595,0xa1abd7fe7200
0x4145a2,0xda4ccb847a00
0x414595,0xa1abd7fe7280
0x4144e0,0xda4ccb84d780
0x4145be,0xa1abd7fe08c0
0x414540,0xda4ccb855240
0x414458,0xda4ccb8525c0
0x4145be,0xa1abd7fe0980
0x41455c,0xa1abd7fdbd80
0x4144f1,0xda4ccb84e800
0x414468,0xa1abd7fdebc0
0x4145b3,0xda4ccb848b80
0x4145a2,0xda4ccb847c40
0x4145a2,0xda4ccb847cc0
0x41455c,0xa1abd7fdbf40
0x551432,0xda4ccb853540
0x55146b,0xa1abd7fe5a80
0x414468,0xa1abd7fded40
0x414508,0xda4ccb856400
0x414579,0xda4ccb854700
0x4144b6,0xda4ccb850980
0x41452d,0xda4ccb84bc80
0x4145be,0xa1abd7fe0d40
0x414440,0xda4ccb859100
0x414551,0xda4ccb84cd80
0x414428,0xda4ccb851c40
0x414508,0xda4ccb856740
0x4144cd,0xa1abd7fed780
0x41455c,0xa1abd7ff6400
0x414595,0xa1abd7fe7a00
0x4144e0,0xda4ccb84dfc0
0x414428,0xda4ccb851e00
0x414458,0xda4ccb852e80
0x4144b6,0xda4ccb850f80
0x414595,0xa1abd7fe7c40
0x414458,0xda4ccb852ec0
0x4144f1,0xda4ccb8610c0
0x4144e0,0xda4ccb860180
0x414595,0xa1abd7fe7cc0
0x551432,0xda4ccb853d00
0x4145a2,0xda4ccb85a4c0
0x4144f1,0xda4ccb861180
0x41455c,0xa1abd7ff6740
0x4144b6,0xda4ccb863100
0x414508,0xda4ccb856c00
0x414568,0xda4ccb85c500
0x414579,0xda4ccb854f80
0x41448e,0xda4ccb858980
0x414458,0xda4ccb865100
0x4145be,0xa1abd7ffa4c0
0x41452d,0xda4ccb85e500
0x41447b,0xda4ccb8623c0
0x551432,0xda4ccb867200
0x551432,0xda4ccb867280
0x55146b,0xa1abd7ffe500
0x414458,0xda4ccb865300
0x414595,0xa1abd80010c0
0x414595,0xa1abd8001180
0x414468,0xa1abd7ff8980
0x4144cd,0xa1abd7fedfc0
0x41455c,0xa1abd7ff6c00
0x414579,0xda4ccb866380
0x41447b,0xda4ccb862740
0x4144e0,0xda4ccb8608c0
0x4144cd,0xa1abd8007200
0x4144e0,0xda4ccb860980
0x414579,0xda4ccb866580
0x414458,0xda4ccb865700
0x4144cd,0xa1abd8007280
0x41448e,0xda4ccb858fc0
0x414428,0xda4ccb8647c0
0x41452d,0xda4ccb85ebc0
0x414588,0xda4ccb85dc40
0x414440,0xda4ccb859f80
0x4145b3,0xda4ccb85bd80
0x41452d,0xda4ccb85ed40
0x4144f1,0xda4ccb861c40
0x4145b3,0xda4ccb85bf40
0x414468,0xa1abd7ff8fc0
0x551432,0xda4ccb867a00
0x55146b,0xa1abd7ffebc0
0x55146b,0xa1abd7ffed40
0x414458,0xda4ccb865a80
0x4144e0,0xda4ccb860d40
0x414440,0xda4ccb86c1c0
0x41450f,0xa1abd7ffdc48
0x41448e,0xda4ccb86b380
0x414468,0x6c6f1e4c0180
0x41448e,0xda4ccb86b540
0x414508,0xda4ccb8698c0
0x551432,0xda4ccb867c40
0x551432,0xda4ccb867cc0
0x55146b,0x6c6f1e4c5100
0x414540,0xda4ccb868b80
0x4144cd,0xa1abd8007a00
0x414595,0xa1abd8001c40
0x4144e0,0xda4ccb8731c0
0x414440,0xda4ccb86c640
0x41447b,0xda4ccb875100
0x41452d,0xda4ccb871340
0x41452d,0xda4ccb871380
0x4145be,0x6c6f1e4c23c0
0x41447b,0xda4ccb875240
0x4144cd,0xa1abd8007c40
0x4144cd,0xa1abd8007cc0
0x41450f,0x6c6f1e4c6388
0x55146b,0x6c6f1e4c5300
0x4145a2,0xda4ccb86d780
0x414579,0xda4ccb879100
0x4144e0,0xda4ccb873540
0x414551,0xda4ccb8725c0
0x4144b6,0xda4ccb876400
0x4145b3,0xda4ccb86e800
0x414468,0x6c6f1e4c08c0
0x4145be,0x6c6f1e4c2740
0x41450f,0x6c6f1e4c6588
0x41448e,0xda4ccb86bc80
0x414468,0x6c6f1e4c0980
0x4144f1,0xda4ccb874700
0x414588,0xda4ccb870980
0x551432,0xda4ccb87a4c0
0x55146b,0x6c6f1e4c5700
0x4144b6,0xda4ccb876740
0x414440,0xda4ccb86cd80
0x414468,0x6c6f1e4c0d40
0x41452d,0xda4ccb871c40
0x55146b,0x6c6f1e4c5a80
0x414508,0xda4ccb87c500
0x414458,0xda4ccb878980
0x4145a2,0xda4ccb86dfc0
0x4144e0,0xda4ccb873d00
0x41452d,0xda4ccb871e00
0x4144b6,0xda4ccb876c00
0x414595,0x6c6f1e4c98c0
0x414551,0xda4ccb872e80
0x414588,0xda4ccb870f80
0x414551,0xda4ccb872ec0
0x4145b3,0xda4ccb8810c0
0x4145a2,0xda4ccb880180
0x41448e,0xda4ccb87e500
0x4145b3,0xda4ccb881180
0x414588,0xda4ccb883100
0x4144f1,0xda4ccb874f80
0x414551,0xda4ccb885100
0x414568,0xda4ccb8823c0
0x414468,0x6c6f1e4da4c0
0x414458,0xda4ccb878fc0
0x41450f,0x6c6f1e4e0188
0x4144f1,0xda4ccb887200
0x414551,0xda4ccb885300
0x414540,0xda4ccb87bd80
0x4144f1,0xda4ccb887280
0x4144e0,0xda4ccb886380
0x414579,0xda4ccb879f80
0x4145be,0x6c6f1e4dc500
0x4144a9,0xda4ccb87dc40
0x414540,0xda4ccb87bf40
0x414568,0xda4ccb882740
0x4144e0,0xda4ccb886580
0x41448e,0xda4ccb87ebc0
0x4145a2,0xda4ccb8808c0
0x414595,0x6c6f1e4e3100
0x414458,0xda4ccb88b380
0x4145a2,0xda4ccb880980
0x414551,0xda4ccb885700
0x41452d,0xda4ccb8847c0
0x551432,0xda4ccb88c1c0
0x55146b,0x6c6f1e4de500
0x41448e,0xda4ccb87ed40
0x414458,0xda4ccb88b540
0x41450f,0x6c6f1e4e08c8
0x4145b3,0xda4ccb881c40
0x414551,0xda4ccb885a80
0x4145a2,0xda4ccb880d40
0x4144b6,0xda4ccb8898c0
0x41450f,0x6c6f1e4e0988
0x4144f1,0xda4ccb887a00
0x551432,0xda4ccb88c640
0x414579,0xda4ccb88d780
0x41447b,0xda4ccb888b80
0x4144f1,0xda4ccb887c40
0x41448e,0xda4ccb891340
0x4144f1,0xda4ccb887cc0
0x414540,0xda4ccb88e800
0x41448e,0xda4ccb891380
0x41450f,0x6c6f1e4e0d48
0x41455c,0x6c6f1e4f1340
0x41455c,0x6c6f1e4f1380
0x55146b,0x6c6f1e4debc0
0x55146b,0x6c6f1e4ded40
0x4145a2,0xda4ccb8931c0
0x414458,0xda4ccb88bc80
0x414568,0xda4ccb895100
0x4144cd,0x6c6f1e4e98c0
0x414568,0xda4ccb895240
0x4144e0,0xda4ccb899100
0x414440,0xda4ccb8925c0
0x41450f,0x6c6f1e4f9108
0x4144a9,0xda4ccb890980
0x4145a2,0xda4ccb893540
0x551432,0xda4ccb88cd80
0x414588,0xda4ccb896400
0x4145be,0x6c6f1e4f6400
0x414579,0xda4ccb88dfc0
0x414468,0x6c6f1e4f4700
0x4145b3,0xda4ccb894700
0x4144f1,0xda4ccb89a4c0
0x414579,0xda4ccb8a0180
0x414588,0xda4ccb896740
0x4145be,0x6c6f1e4f6740
0x414540,0xda4ccb8a10c0
0x41448e,0xda4ccb891c40
0x4144b6,0xda4ccb89c500
0x414540,0xda4ccb8a1180
0x41455c,0x6c6f1e4f1c40
0x41448e,0xda4ccb891e00
0x4144a9,0xda4ccb890f80
0x4144cd,0x6c6f1e503100
0x41455c,0x6c6f1e4f1e00
0x414551,0xda4ccb898980
0x4144a9,0xda4ccb8a3100
0x551432,0xda4ccb89e500
0x414440,0xda4ccb892e80
0x4145a2,0xda4ccb893d00
0x414440,0xda4ccb892ec0
0x414588,0xda4ccb896c00
0x414508,0xda4ccb8a23c0
0x4145be,0x6c6f1e4f6c00
0x414440,0xda4ccb8a5100
0x414468,0x6c6f1e4f4f80
0x414579,0xda4ccb8a08c0
0x41455c,0x6c6f1e50c1c0
0x4145b3,0xda4ccb894f80
0x414579,0xda4ccb8a0980
0x551432,0xda4ccb89ebc0
0x55146b,0x6c6f1e4fbd80
0x414428,0xda4ccb89dc40
0x414508,0xda4ccb8a2740
0x414440,0xda4ccb8a5300
0x41447b,0xda4ccb89bd80
0x414551,0xda4ccb898fc0
0x4144e0,0xda4ccb899f80
0x4145b3,0xda4ccb8a7200
0x4145b3,0xda4ccb8a7280
0x41447b,0xda4ccb89bf40
0x41450f,0x6c6f1e4f9f88
0x4145a2,0xda4ccb8a6380
0x414595,0x6c6f1e4fdc40
0x41455c,0x6c6f1e50c640
0x414579,0xda4ccb8a0d40
0x551432,0xda4ccb89ed40
0x55146b,0x6c6f1e4fbf40
0x4144e0,0xda4ccb8ac1c0
0x414540,0xda4ccb8a1c40
0x41448e,0xda4ccb8a47c0
0x414440,0xda4ccb8a5700
0x4145a2,0xda4ccb8a6580
0x414551,0xda4ccb8ab380
0x414551,0xda4ccb8ab540
0x414468,0x6c6f1e50e800
0x551432,0xda4ccb8b31c0
0x414458,0xda4ccb8b1340
0x414440,0xda4ccb8a5a80
0x414458,0xda4ccb8b1380
0x4144e0,0xda4ccb8ac640
0x414588,0xda4ccb8a98c0
0x4145b3,0xda4ccb8a7a00
0x414508,0xda4ccb8b5100
0x4144f1,0xda4ccb8ad780
0x4145be,0x6c6f1e510980
0x41455c,0x6c6f1e50cd80
0x551432,0xda4ccb8b3540
0x41447b,0xda4ccb8ae800
0x414508,0xda4ccb8b5240
0x414568,0xda4ccb8a8b80
0x414579,0xda4ccb8b25c0
0x4145b3,0xda4ccb8a7c40
0x4145b3,0xda4ccb8a7cc0
0x41450f,0x28e837cb0988
0x4144cd,0x28e837cab380
0x414428,0xda4ccb8b0980
0x414595,0x28e837cb4700
0x414551,0xda4ccb8abc80
0x4144cd,0x28e837cab540
0x4144a9,0xda4ccb8b6400
0x414540,0xda4ccb8b4700
0x4144e0,0xda4ccb8acd80
0x4145a2,0xda4ccb8b9100
0x4145be,0x6c6f1e510f80
0x414458,0xda4ccb8b1c40
0x414468,0x28e837ca7200
0x414468,0x28e837ca7280
0x4144a9,0xda4ccb8b6740
0x4145be,0x28e837cb9100
0x4144f1,0xda4ccb8adfc0
0x41450f,0x28e837cb0f88
0x551432,0xda4ccb8b3d00
0x414458,0xda4ccb8b1e00
0x41455c,0x28e837cb25c0
0x414428,0xda4ccb8b0f80
0x41447b,0xda4ccb8c10c0
0x4144f1,0xda4ccb8c0180
0x4145b3,0xda4ccb8ba4c0
0x41447b,0xda4ccb8c1180
0x414579,0xda4ccb8b2e80
0x414579,0xda4ccb8b2ec0
0x414428,0xda4ccb8c3100
0x4144cd,0x28e837cabc80
0x414588,0xda4ccb8bc500
0x414595,0x28e837cb4f80
0x4144a9,0xda4ccb8b6c00
0x414551,0xda4ccb8be500
0x414440,0xda4ccb8b8980
0x414540,0xda4ccb8b4f80
0x414579,0xda4ccb8c5100
0x4144b6,0xda4ccb8c23c0
0x414595,0x28e837cb5100
0x414579,0xda4ccb8c5300
0x414468,0x28e837ca7a00
0x414595,0x28e837cb5240
0x414540,0xda4ccb8c7200
0x4144cd,0x28e837cc10c0
0x551432,0xda4ccb8c6380
0x551432,0xda4ccb8c6580
0x414540,0xda4ccb8c7280
0x4144cd,0x28e837cc1180
0x4144b6,0xda4ccb8c2740
0x41450f,0x28e837cae808
0x4144f1,0xda4ccb8c08c0
0x41455c,0x28e837cb2e80
0x414468,0x28e837ca7c40
0x41455c,0x28e837cb2ec0
0x414468,0x28e837ca7cc0
0x4144f1,0xda4ccb8c0980
0x414458,0xda4ccb8c47c0
0x414579,0xda4ccb8c5700
0x414440,0xda4ccb8b8fc0
0x41452d,0xda4ccb8bdc40
0x414551,0xda4ccb8bebc0
0x414568,0xda4ccb8bbd80
0x4145a2,0xda4ccb8b9f80
0x414551,0xda4ccb8bed40
0x41447b,0xda4ccb8c1c40
0x414568,0xda4ccb8bbf40
0x4144f1,0xda4ccb8c0d40
0x414468,0x28e837cd5100
0x4145be,0x28e837cb9f80
0x414579,0xda4ccb8c5a80
0x4145a2,0xda4ccb8cc1c0
0x414440,0xda4ccb8cb380
0x41455c,0x28e837cd6400
0x414468,0x28e837cd5240
0x414540,0xda4ccb8c7a00
0x414440,0xda4ccb8cb540
0x4144a9,0xda4ccb8c98c0
0x414540,0xda4ccb8c7c40
0x41455c,0x28e837cd6740
0x414540,0xda4ccb8c7cc0
0x4144f1,0xda4ccb8d31c0
0x414508,0xda4ccb8c8b80
0x4144b6,0xda4ccb8d5100
0x414551,0xda4ccb8d1340
0x414551,0xda4ccb8d1380
0x4145a2,0xda4ccb8cc640
0x4144cd,0x28e837cc1c40
0x4144b6,0xda4ccb8d5240
0x4145be,0x28e837cdc500
0x414579,0xda4ccb8d9100
0x4145b3,0xda4ccb8cd780
0x41450f,0x28e837cda4c8
0x4144e0,0xda4ccb8d25c0
0x4144f1,0xda4ccb8d3540
0x414428,0xda4ccb8d6400
0x414568,0xda4ccb8ce800
0x41455c,0x28e837cd6c00
0x414440,0xda4ccb8cbc80
0x41447b,0xda4ccb8d4700
0x41452d,0xda4ccb8d0980
0x4144cd,0x28e837cec1c0
0x414428,0xda4ccb8d6740
0x414540,0xda4ccb8da4c0
0x4145a2,0xda4ccb8ccd80
0x414551,0xda4ccb8d1c40
0x414595,0x28e837ce47c0
0x4144cd,0x28e837cec640
0x4145b3,0xda4ccb8cdfc0
0x4144a9,0xda4ccb8dc500
0x4144f1,0xda4ccb8d3d00
0x414551,0xda4ccb8d1e00
0x414428,0xda4ccb8d6c00
0x551432,0xda4ccb8d8980
0x4144e0,0xda4ccb8d2e80
0x41452d,0xda4ccb8d0f80
0x4144e0,0xda4ccb8d2ec0
0x414568,0xda4ccb8e10c0
0x4145b3,0xda4ccb8e0180
0x414568,0xda4ccb8e1180
0x4145be,0x28e837d03100
0x41452d,0xda4ccb8e3100
0x414440,0xda4ccb8de500
0x41447b,0xda4ccb8d4f80
0x4144e0,0xda4ccb8e5100
0x41450f,0x28e837d010c8
0x414468,0x28e837cfc500
0x551432,0xda4ccb8d8fc0
0x55146b,0xfdfd3a8c10c0
0x55146b,0xfdfd3a8c1180
0x414588,0xda4ccb8e23c0
0x41450f,0x28e837d01188
0x4144e0,0xda4ccb8e5300
0x41447b,0xda4ccb8e7200
0x414579,0xda4ccb8d9f80
0x41447b,0xda4ccb8e7280
0x4144f1,0xda4ccb8e6380
0x414508,0xda4ccb8dbd80
0x4144cd,0x28e837cecd80
0x414579,0xda4ccb8ec1c0
0x414588,0xda4ccb8e2740
0x414458,0xda4ccb8eb380
0x4144f1,0xda4ccb8e6580
0x414508,0xda4ccb8dbf40
0x41448e,0xda4ccb8ddc40
0x4145b3,0xda4ccb8e08c0
0x4144e0,0xda4ccb8e5700
0x4145b3,0xda4ccb8e0980
0x41455c,0x28e837cfdc40
0x414440,0xda4ccb8debc0
0x414551,0xda4ccb8e47c0
0x414458,0xda4ccb8eb540
0x414595,0xfdfd3a8c6380
0x414440,0xda4ccb8ded40
0x414568,0xda4ccb8e1c40
0x414579,0xda4ccb8ec640
